flag,month,pooled_diff,avg_disaggregated_diff,difference_pooled_vs_disagg,max_orchard_diff,min_orchard_diff,orchard_details
spring_warm,December,-0.23978000000000002,-0.32700000000000007,0.08722000000000005,0.32700000000000007,0.32700000000000007,"[('HC_O1', np.float64(-0.32700000000000007))]"
spring_warm,January,-0.23507999999999996,-0.318,0.08292000000000005,0.318,0.318,"[('HC_O1', np.float64(-0.318))]"
spring_warm,February,-0.24182000000000003,-0.32830000000000004,0.08648,0.32830000000000004,0.32830000000000004,"[('HC_O1', np.float64(-0.32830000000000004))]"
spring_warm,March,-0.12228000000000003,-0.266,0.14372,0.266,0.266,"[('HC_O1', np.float64(-0.266))]"
spring_warm,April,-0.11798000000000003,-0.26275,0.14476999999999995,0.26275,0.26275,"[('HC_O1', np.float64(-0.26275))]"
spring_warm,May,-0.11602000000000001,-0.26045,0.14443,0.26045,0.26045,"[('HC_O1', np.float64(-0.26045))]"
spring_warm,June,-0.35258,-0.14504999999999998,-0.20753000000000002,0.14504999999999998,0.14504999999999998,"[('HC_O1', np.float64(-0.14504999999999998))]"
spring_warm,July,-0.34800000000000003,-0.1412,-0.20680000000000004,0.1412,0.1412,"[('HC_O1', np.float64(-0.1412))]"
spring_warm,August,-0.34978000000000004,-0.1441,-0.20568000000000003,0.1441,0.1441,"[('HC_O1', np.float64(-0.1441))]"
frost,September,-0.0006000000000000033,-0.0010499999999999989,0.00044999999999999554,0.0010499999999999989,0.0010499999999999989,"[('HC_O2', np.float64(-0.0010499999999999989))]"
frost,October,0.0008000000000000021,-9.99999999999994e-05,0.0009000000000000015,9.99999999999994e-05,9.99999999999994e-05,"[('HC_O2', np.float64(-9.99999999999994e-05))]"
